stop_id,stop_name,stop_lat,stop_lon
ST_35634,"Věcov, Míchov",49.604759,16.188244
ST_35635,"Věcov, Odranec",49.613449,16.138309
ST_35636,"Věcov, Roženecké Paseky",49.604958,16.158436
ST_35637,"Věcov, Roženecké Paseky, Štarkov",49.609486,16.166241
ST_35638,"Úštěk, Vědlice",50.527157,14.345222
ST_35639,"Snědovice, Střížovice, rozcestí",50.527264,14.383765
ST_35640,"Vědomice, lesní školka",50.450577,14.257360
ST_35641,"Věchnov, rozcestí lom",49.495312,16.285585
ST_35642,"Věchnov, u rybníka",49.498466,16.279739
ST_35643,"Bzenec, ZŠ",48.970493,17.279640
ST_35644,"Vejprnice, Pod farou",49.730000,13.276460
ST_35645,"Vejprty, autobusová stanice",50.491783,13.032084
ST_35646,"Vejprty, háj.",50.490944,13.043326
ST_35647,"Vejprty, předměstí",50.482445,13.025015
ST_35648,"Vejprty, Přísečnická",50.493118,13.036959
ST_35649,"Vejprty, Nové Zvolání",50.471111,13.020798
ST_35650,"Vejprty, Nové Zvolání, černý kříž",50.464851,13.036155
ST_35651,"Bzenec, náměstí",48.972855,17.266365
ST_35652,"Vejprty, Nové Zvolání, KOVO",50.462532,13.020531
ST_35653,Vejvanov,49.868526,13.652542
ST_35654,"Vejvanov, Pajzov, rozcestí 0.3",49.865170,13.649319
ST_35655,Vejvanovice,49.970764,15.880993
ST_35656,"Bzenec, Novosady",48.976078,17.264265
ST_35657,"Velebudice, rozcestí 0.5",50.485767,13.634850
ST_35658,Velečín,50.074600,13.401237
ST_35659,"Velehrad, cihelna",49.095329,17.422544
ST_35660,"Velehrad, hor. konec",49.109009,17.390421
ST_35661,"Velehrad, náměstí",49.105179,17.394474
ST_35662,"Velehrad, polesí",49.117100,17.385307
ST_35663,"Velehrad, rozcestí Modrá",49.103603,17.404976
ST_35664,"Velehrad, úpravna vody",49.099529,17.415010
ST_35665,Velemín,50.538147,13.977530
ST_35666,"Velemín, Milešov, Mlýnce rozcestí 0.5",50.538475,13.949617
ST_35667,"Velemín, škola",50.542023,13.977369
ST_35668,Velemyšleves,50.402176,13.563552
ST_35669,Veleň,50.172844,14.552818
ST_35670,"Veleň, Mírovice",50.168385,14.543293
ST_35671,Velenice,50.714600,14.659688
ST_35672,"Velenice, prodejna",50.718784,14.664083
ST_35673,"Velenice, starý mlýn",50.707996,14.655951
ST_35674,"Bzenec, Olšovec",48.972694,17.289387
ST_35675,Velenka,50.139286,14.896553
ST_35676,Velenov,49.486977,16.732298
ST_35677,"Velešín, autobusové nádraží",48.829803,14.461989
ST_35678,"Svatý Jan nad Malší, most",48.818192,14.485245
ST_35679,"Velešín, železniční stanice",48.821056,14.435083
ST_35680,"Velešín, Na Vrších",48.822212,14.459337
ST_35681,"Velešín, výkupní záv.",48.823021,14.439909
ST_35682,"Velešín, Holkov",48.846199,14.455402
ST_35683,"Velešín, Chodeč, rozcestí 0.4",48.813438,14.460158
ST_35684,"Velešín, Skřidla",48.830399,14.433889
ST_35685,"Velešovice, rozcestí 1.0",49.171722,16.844349
ST_35686,"Holedeč, Veletice",50.296906,13.575872
ST_35687,"Veletiny, Dřevoděl",49.033527,17.565727
ST_35688,"Veletiny, křižovatka",49.036755,17.561199
ST_35689,Veletov,50.032753,15.306730
ST_35690,Velhartice,49.266048,13.392038
ST_35691,"Velhartice, Na Šlajfu",49.266876,13.405807
ST_35692,"Velhartice, Drouhavec",49.263416,13.427865
ST_35693,"Velhartice, Hory Matky Boží",49.267498,13.434499
ST_35694,"Velhartice, Chotěšov",49.256905,13.355091
ST_35695,"Velhartice, Nemilkov",49.266193,13.362657
ST_35696,"Velhartice, Nemilkov, železniční stanice",49.283123,13.346598
ST_35697,"Velhartice, Zahálka",49.255665,13.375620
ST_35698,"Velhartice, Zahálka, rozcestí 0.2",49.253914,13.377271
ST_35699,"Bzenec, UNIKOV",48.976551,17.305529
ST_35700,Velichov,50.283451,13.008641
ST_35701,"Velichov, osada",50.285080,13.002880
ST_35702,"Velichov, Vojenské lesy",50.281525,13.005351
ST_35703,"Bzenec, železniční stanice",48.969219,17.263563
ST_35704,"Velichovky, točna",50.355553,15.842204
ST_35705,"Velichovky, lázně",50.356632,15.847947
ST_35706,"Velichovky, Hustířany, autoservis",50.351154,15.814609
ST_35707,Veliká Ves,50.269447,13.375023
ST_35708,"Veliká Ves, rozcestí 1.0",50.269737,13.388881
ST_35709,"Velim, Obecní úřad",50.059818,15.106384
ST_35710,"Velim, Škola",50.059654,15.113981
ST_35711,"Velim, Karlova",50.063591,15.121798
ST_35712,"Velim, Novoveská",50.065842,15.125393
ST_35713,"Velim, Železniční stanice",50.067284,15.127799
ST_35714,"Velim, Vítězov",50.048458,15.120279
ST_35715,"Veliny, dolní zastávka",50.070572,16.063974
ST_35716,"Veliny, obecní úřad",50.070999,16.053905
ST_35717,"Veliny, horní zastávka",50.073395,16.044147
ST_35718,Veliš,49.668770,14.823462
ST_35719,"Veliš, bytovky",49.670975,14.822710
ST_35720,"Veliš, Nespery",49.680870,14.803579
ST_35721,"Veliš, Sedlečko, rozcestí",49.663303,14.817608
ST_35722,"Veliš, ObÚ",50.408424,15.316257
ST_35723,"Veliš, odbočka Vesec",50.403385,15.327515
ST_35724,"Velká Bíteš, BDS",49.296486,16.220661
ST_35725,"Velká Bíteš, cihelna",49.284466,16.241922
ST_35726,"Velká Bíteš, Hybešova",49.283241,16.230579
ST_35727,"Velká Bíteš, náměstí",49.288418,16.226944
ST_35728,"Velká Bíteš, samota",49.303314,16.232992
ST_35729,"Velká Bíteš, škola",49.290688,16.227152
ST_35730,"Velká Bíteš, Bezděkov",49.299690,16.172865
ST_35731,"Velká Bíteš, Březka",49.284973,16.163124
ST_35732,"Velká Bíteš, Březka, rozcestí",49.288189,16.162813
ST_35733,"Velká Bíteš, Holubí Zhoř",49.291073,16.141567
ST_35734,"Velká Bíteš, Jestřabí, rozcestí",49.275513,16.202061
ST_35735,"Velká Bíteš, Košíkov",49.268841,16.239012
ST_35736,"Velká Bíteš, Košíkov, rozcestí",49.270664,16.236547
ST_35737,"Velká Bíteš, Ludvíkov",49.254559,16.257788
ST_35738,"Velká Bíteš, Pánov, rozcestí",49.312500,16.283995
ST_35739,Velká Buková,50.034588,13.843040
ST_35740,"Velká Buková, Malá Buková, odbočka",50.038132,13.811873
ST_35741,"Velká Bukovina, cihelna",50.725555,14.399540
ST_35742,"Velká Bukovina, rozcestí",50.729942,14.396879
ST_35743,"Velká Bystřice, cukrovar",49.591747,17.352238
ST_35744,"Velká Bystřice, Ferona",49.588024,17.334398
ST_35745,"Velká Bystřice, hor. konec",49.597286,17.367537
ST_35746,"Velká Bystřice, radnice",49.593399,17.360102
ST_35747,"Měcholupy, Velká Černoc",50.202263,13.585771
ST_35748,"Velká Dobrá, Škola",50.109509,14.068384
ST_35749,"Železný Brod, Bzí, kostel",50.658970,15.225858
ST_35750,Velká Hleďsebe,49.961754,12.669094
ST_35751,"Velká Hleďsebe, prádelna",49.962547,12.677900
ST_35752,"Velká Hleďsebe, Klimentov",49.964489,12.665372
ST_35753,"Velká Hleďsebe, Malá Hleďsebe, rozcestí",49.953842,12.666628
ST_35754,"Železný Brod, Bzí, rozcestí",50.660069,15.236983
ST_35755,Velká Chyška,49.511696,15.037142
ST_35756,"Velká Chyška, samota",49.524502,15.027681
ST_35757,"Žandov, Velká Javorská",50.671001,14.359236
ST_35758,"Velká Jesenice, Čeperka",50.356384,16.044292
ST_35759,"Velká Jesenice, škola",50.360592,16.037674
ST_35760,"Velká Jesenice, u Voglů",50.364719,16.033966
ST_35761,"Velká Jesenice, železniční zastávka",50.375446,16.029484
ST_35762,"Velká Jesenice, Volovka, Nový Dvůr",50.355427,16.019114
ST_35763,"Velká Jesenice, Volovka",50.354065,16.007483
ST_35764,"Velká Kraš, koupaliště",50.365471,17.164440
ST_35765,"Velká Kraš, rozcestí",50.364155,17.146217
ST_35766,"Velká Kraš, žel. st.",50.361267,17.127213
ST_35767,Velká Lečice,49.816311,14.324370
ST_35768,"Velká Lhota, kostel",49.436543,18.039152
ST_35769,"Velká Lhota, Na Blatném",49.420551,18.051510
ST_35770,"Velká Lhota, Na Kútě",49.437851,18.045650
ST_35771,"Velká Lhota, U Pavlů",49.420765,18.060499
ST_35772,"Velká Lhota, točna",49.431946,18.034742
ST_35773,"Velká Lhota, u kříže",49.441807,18.032442
ST_35774,"Velká Lhota, Malá Lhota, rozcestí",49.441418,18.017147
ST_35775,Velká Losenice,49.580250,15.835793
ST_35776,"Velká Losenice, u křížku",49.576756,15.841967
ST_35777,"Velká Losenice, škola",49.583187,15.827676
ST_35778,"Velká Losenice, Pořežín",49.577690,15.805660
ST_35779,"Velká Polom, autobusová stanice",49.863445,18.097601
ST_35780,"Velká Polom, kaple",49.858868,18.096230
ST_35781,"Velká Polom, rozcestí Hor. Lhota",49.869850,18.080618
ST_35782,"Velká Polom, U Lihovaru",49.865349,18.089500
ST_35783,"Velká Skrovnice, u kaple",50.031479,16.317516
ST_35784,"Velká Skrovnice, u křížku",50.028061,16.323118
ST_35785,"Velká Skrovnice, Malá Skrovnice",50.038181,16.310726
ST_35786,"Velká Štáhle, Kovohutě",49.932762,17.351963
ST_35787,"Velká Štáhle, restaurace",49.929657,17.356556
ST_35788,"Velká Štáhle, rozcestí",49.936836,17.342188
ST_35789,Velká Turná,49.339752,13.958131
ST_35790,"Velké Albrechtice, Gigant",49.740536,18.085423
ST_35791,"Velké Albrechtice, Plemenářská farma",49.754456,18.051813
ST_35792,"Velké Albrechtice, sokolovna",49.750866,18.045996
ST_35793,"Velké Albrechtice, u okálů",49.750763,18.026976
ST_35794,"Velké Albrechtice, u remízy",49.746944,18.063774
ST_35795,"Velké Březno, škola",50.662949,14.141466
ST_35796,Velké Březno,50.664108,14.140605
ST_35797,"Velké Březno, železniční stanice",50.664509,14.146095
ST_35798,"Velké Březno, Vítov",50.655388,14.139069
ST_35799,"Velké Hamry, Lidový dům",50.723934,15.314893
ST_35800,"Velké Hamry, náměstí",50.717690,15.314884
ST_35801,"Velké Hamry, Pirochova vila",50.723133,15.304361
ST_35802,"Velké Hamry, pod Muchovem",50.717705,15.294260
ST_35803,"Velké Hamry, rozcestí Zbytky",50.718483,15.300068
ST_35804,"Velké Hamry, sokolovna",50.714523,15.292143
ST_35805,"Velké Hamry, u Laurinů",50.717392,15.298851
ST_35806,"Velké Hamry, u Nováků",50.715782,15.282569
ST_35807,"Velké Hamry, u Richtrů",50.711304,15.284279
ST_35808,"Velké Heraltice, autobusová stanice",49.974663,17.728523
ST_35809,"Velké Heraltice, hosp. družstvo",49.978859,17.752226
ST_35810,"Velké Heraltice, škola",49.979103,17.725624
ST_35811,"Velké Heraltice, U Zámku",49.976051,17.737244
ST_35812,"Velké Heraltice, Košetice, kostel",49.961235,17.688847
ST_35813,"Velké Heraltice, Košetice, náves",49.958508,17.689249
ST_35814,"Velké Heraltice, Malé Heraltice, hasičká zbrojnice",49.981010,17.685936
ST_35815,"Velké Heraltice, Malé Heraltice, restaurace",49.982243,17.682878
ST_35816,"Velké Heraltice, Sádek, dvůr",49.951843,17.733746
ST_35817,"Velké Heraltice, Sádek, U Kostela",49.953037,17.747326
ST_35818,"Velké Hoštice, restaurace",49.936226,17.973787
ST_35819,Velké Hydčice,49.299061,13.666001
ST_35820,Velké Chvojno,50.732399,14.036814
ST_35821,"Velké Chvojno, škola",50.729782,14.035280
ST_35822,Velké Janovice,49.586441,16.222921
ST_35823,"Velké Karlovice, hotel Kratochvíl",49.369846,18.319408
ST_35824,"Velké Karlovice, rozcestí Podťaté",49.368660,18.328936
ST_35825,"Velké Karlovice, rozcestí Soláň",49.360535,18.282846
ST_35826,"Velké Karlovice, obecní úřad",49.365631,18.311152
ST_35827,"Velké Karlovice, U Hoduláků",49.367767,18.341732
ST_35828,"Velké Karlovice, U Nádraží",49.363636,18.303520
ST_35829,"Velké Karlovice, Bzové-Soláň, rozcestí",49.386520,18.260902
ST_35830,"Vel. Karlovice, Bzové-Soláň, turistická chata",49.389465,18.253988
ST_35831,"Vel. Karlovice, Jezerné",49.375854,18.277365
ST_35832,"Vel. Karlovice, Leskové, Pod javorem",49.376686,18.386677
ST_35833,"Vel. Karlovice, Leskové, hotel Razula",49.371193,18.356464
ST_35834,"Vel. Karlovice, Leskové, U Dorňáků",49.375301,18.369415
ST_35835,"Velké Karlovice, Miloňov, rozcestí",49.365307,18.308956
ST_35836,"Vel. Karlovice, Miloňov, hotel",49.383209,18.314878
ST_35837,"Vel. Karlovice, Miloňov, U Malinů",49.371849,18.308449
ST_35838,"Vel. Karlovice, Podťaté, U Polanských",49.350475,18.360258
ST_35839,"Vel. Karlovice, Podťaté, pila",49.356499,18.349852
ST_35840,"Velké Karlovice, Podťaté, rozcestí Tísňavy",49.359825,18.337490
ST_35841,"Vel. Karlovice, Podťaté, Světlá",49.347977,18.368982
ST_35842,"Vel. Karlovice, Tísňavy, U Vojvodíků",49.352242,18.329617
ST_35843,"Vel. Karlovice, Tísňavy, hasičská zbrojnice",49.343147,18.324997
ST_35844,"Vel. Karlovice, Tísňavy, točna",49.340076,18.326715
ST_35845,"Vel. Karlovice, Tísňavy, výrobní zóna",49.348888,18.325027
ST_35846,"Velké Kunětice, restaurace",50.317112,17.265385
ST_35847,"Velké Kunětice, st. hr.",50.329590,17.254251
ST_35848,"Velké Kunětice, škola",50.325871,17.263803
ST_35849,"Velké Kunětice, Františkov",50.311352,17.265669
ST_35850,"Velké Losiny, Horní Bohdíkov",50.065830,16.999557
ST_35851,"Velké Losiny, hájenka",50.047913,17.054083
ST_35852,"Velké Losiny, hotel Praděd",50.030689,17.039721
ST_35853,"Velké Losiny, hřbitov",50.038837,17.050951
ST_35854,"Velké Losiny, kovárna",50.053623,17.054817
ST_35855,"Velké Losiny, rozcestí k rekr. stř.",50.036423,17.025934
ST_35856,"Velké Losiny, škola",50.040752,17.049845
ST_35857,"Velké Losiny, zámek",50.024841,17.034748
ST_35858,Bzová,49.897884,13.861973
ST_35859,"Velké Losiny, zast.",50.059479,17.056158
ST_35860,"Velké Losiny, Bukovice, konečná",50.074734,17.058624
ST_35861,"Velké Losiny, Bukovice, škola",50.065517,17.058176
ST_35862,"Velké Losiny, Maršíkov",50.034206,17.077024
ST_35863,"Velké Losiny, Maršíkov, restaurace",50.036171,17.066914
ST_35864,"Velké Losiny, Žárová, kostel",50.054176,17.014061
ST_35865,"Velké Losiny, Žárová, most",50.061749,17.004339
ST_35866,"Velké Losiny, Žárová, škola",50.057468,17.008440
ST_35867,"Bzová, Bezovka",49.896988,13.867992
ST_35868,"Velké Meziříčí, cihelna",49.369133,16.026752
ST_35869,"Velké Meziříčí, katastrální úřad",49.349236,16.001009
ST_35870,"Velké Meziříčí, Františkov",49.346092,16.028410
ST_35871,"Velké Meziříčí, Hornoměstská",49.356201,16.005182
ST_35872,"Velké Meziříčí, Jestřábec kemp",49.365181,15.984134
ST_35873,"Velké Meziříčí, lihovar",49.339153,16.031776
ST_35874,"Velké Meziříčí, Motorpal",49.364040,16.015697
ST_35875,"Velké Meziříčí, Správa silnic",49.361633,15.991507
ST_35876,"Velké Meziříčí, U Floumových",49.358616,16.014376
ST_35877,"Velké Meziříčí, u hřbitova",49.348160,16.033772
ST_35878,"Velké Meziříčí, u kaple",49.350525,15.973956
ST_35879,"Velké Meziříčí, U Kozů",49.350109,16.022808
ST_35880,"Velké Meziříčí, Zámecké schody",49.356106,16.011763
ST_35881,"Velké Meziříčí, Staré nádraží",49.350739,16.005873
ST_35882,"Velké Meziříčí, Dolní Radslavice",49.348846,16.057062
ST_35883,"Velké Meziříčí, Dolní Radslavice, domky",49.347904,16.046164
ST_35884,Báňovice,49.011749,15.490080
ST_35885,"Velké Meziříčí, Hrbov",49.365879,15.954179
ST_35886,"Velké Meziříčí, Kúsky",49.353912,16.072399
ST_35887,"Velké Meziříčí, Lhotky",49.356388,16.061533
ST_35888,"Velké Meziříčí, Lhotky, Na výsluní",49.356892,16.063179
ST_35889,"Velké Meziříčí, Mostiště",49.377392,16.017864
ST_35890,"Velké Meziříčí, Mostiště, nemocnice",49.390617,16.007790
ST_35891,"Velké Meziříčí, Novosady",49.353771,16.015528
ST_35892,"Velké Meziříčí, Olší nad Oslavou",49.403862,15.993387
ST_35893,"Velké Meziříčí, Svařenov",49.366436,15.949631
ST_35894,"Velké Opatovice, autobusová stanice",49.610977,16.673748
ST_35895,"Velké Opatovice, sídliště",49.614464,16.679972
ST_35896,"Velké Opatovice, závod",49.611721,16.685608
ST_35897,"Velké Petrovice, hlavní silnice",50.521435,16.214857
ST_35898,Velké Popovice,49.921474,14.644285
ST_35899,"Velké Popovice, Todice",49.922020,14.648981
ST_35900,"Velké Popovice, Brtnice",49.913292,14.635606
ST_35901,"Velké Popovice, Lojovice",49.897469,14.649307
ST_35902,"Velké Poříčí, ATAS",50.449554,16.200249
ST_35903,"Velké Poříčí, hornické domy",50.467133,16.181705
ST_35904,"Velké Poříčí, náměstí",50.461952,16.188841
ST_35905,"Velké Poříčí, Krausova",50.463367,16.184319
ST_35906,"Velké Poříčí, U Hanušů",50.454674,16.193474
ST_35907,"Velké Poříčí, Železňák",50.457893,16.186251
ST_35908,Velké Přílepy,50.160454,14.310835
ST_35909,Velké Přítočno,50.117348,14.129096
ST_35910,"Velké Svatoňovice, pod kopečkem",50.537952,16.025074
ST_35911,"Velké Svatoňovice, škola",50.531303,16.028694
ST_35912,"Velké Svatoňovice, pomník",50.528210,16.032055
ST_35913,"Velké Svatoňovice, žel. zast.",50.541195,16.021473
ST_35914,"Velké Svatoňovice, Markoušovice",50.554562,16.009251
ST_35915,"Velké Svatoňovice, Starý Sedloňov",50.548706,16.006529
ST_35916,"Velké Svatoňovice, Sedmidomí",50.543842,15.992590
ST_35917,"Velké Svatoňovice, U Buku",50.547409,16.020844
ST_35918,"Velké Svatoňovice, Valy",50.524235,16.038692
ST_35919,Velké Tresné,49.574158,16.381706
ST_35920,"Velké Tresné, rozcestí",49.583073,16.384407
ST_35921,"Velké Tresné, závod",49.569077,16.386387
ST_35922,Bžany,50.589745,13.878023
ST_35923,Velké Všelisy,50.379013,14.743905
ST_35924,"Velké Všelisy, Klučky",50.380669,14.769423
ST_35925,"Velké Všelisy, Malé Všelisy",50.383842,14.747865
ST_35926,"Velké Všelisy, Zamachy",50.384968,14.717797
ST_35927,Velké Žernoseky,50.537872,14.064280
ST_35928,"Velké Žernoseky, bytovky",50.542702,14.066570
ST_35929,"Velké Žernoseky, u hřiště",50.532459,14.068966
ST_35930,Velký Beranov,49.402294,15.666161
ST_35931,"Velký Beranov, dáln. cestmistrovství",49.418804,15.679493
ST_35932,"Velký Beranov, Nové Domky",49.404930,15.649530
ST_35933,"Velký Beranov, škola",49.404232,15.664215
ST_35934,"Velký Beranov, Bradlo",49.392723,15.656531
ST_35935,"Velký Beranov, Jeclov",49.385540,15.672375
ST_35936,Velký Bor,49.363705,13.704374
ST_35937,"Velký Bor, železniční zastávka",49.345047,13.700170
ST_35938,"Velký Bor, Jetenovice",49.377239,13.668633
ST_35939,"Velký Bor, Slivonice",49.369751,13.784801
ST_35940,Velký Borek,50.345009,14.515670
ST_35941,"Velký Borek, Mělnická Vrutice",50.346085,14.550836
ST_35942,"Velký Borek, Skuhrov",50.339767,14.512020
ST_35943,"Brniště, Velký Grunov",50.711094,14.709308
ST_35944,"Brniště, Velký Grunov, hřbitov",50.705872,14.710237
ST_35945,"Brniště, Velký Grunov, kult. dům",50.694489,14.714801
ST_35946,"Brniště, Velký Grunov, u Mitopu",50.700539,14.709998
ST_35947,"Snědovice, Velký Hubenov",50.528011,14.399197
ST_35948,"Velký Chlumec, I",49.831429,14.086156
ST_35949,"Velký Chlumec, II",49.827904,14.086841
ST_35950,"Velký Chlumec, Malý Chlumec",49.820175,14.085936
ST_35951,"Adršpach, Dolní Adršpach, zámek",50.618652,16.108480
ST_35952,Velký Luh,50.199203,12.372736
ST_35953,"Velký Luh, pískovna",50.208767,12.367294
ST_35954,"Velký Luh, železniční stanice",50.203499,12.372075
ST_35955,Velký Malahov,49.624172,12.954673
ST_35956,"Velký Malahov, Jivjany",49.631454,12.979039
ST_35957,"Velký Malahov, Ostromeč",49.611923,12.960373
ST_35958,"Velký Ořechov, autobusová stanice",49.109192,17.670572
ST_35959,"Velký Ořechov, restaurace",49.110905,17.665436
ST_35960,"Velký Osek, Šanghaj",50.097206,15.196831
ST_35961,"Velký Osek, nádraží",50.102058,15.192940
ST_35962,Velký Ratmírov,49.178192,14.938223
ST_35963,"Velký Rybník, obec",49.490547,15.307775
ST_35964,"Velký Rybník, hl. sil.",49.495853,15.307333
ST_35965,"Velký Šenov, Benzina",51.000023,14.390633
ST_35966,"Velký Šenov, náměstí",50.991768,14.379166
ST_35967,"Velký Šenov, Stap",50.993172,14.363186
ST_35968,"Velký Šenov, Stap 07",50.987194,14.387577
ST_35969,"Velký Šenov, železniční zastávka",51.004398,14.394831
ST_35970,"Velký Třebešov, hostinec",50.392857,16.006414
ST_35971,"Velký Týnec, Komárov",49.549446,17.343977
ST_35972,"Velký Týnec, Na Návsi",49.551884,17.336842
ST_35973,"Velký Týnec, Orlovna",49.547539,17.330948
ST_35974,"Velký Týnec, sokolovna",49.551670,17.334826
ST_35975,"Velký Týnec, Čechovice, křižovatka",49.551773,17.355879
ST_35976,"Velký Týnec, Čechovice, náves",49.554996,17.358843
ST_35977,"Velký Týnec, Vsisko, rozcestí",49.553558,17.316513
ST_35978,"Býčkovice, Velký Újezd",50.544876,14.215772
ST_35979,"Velký Újezd, hřbitov",49.574501,17.486652
ST_35980,"Velký Újezd, rozcestí Výkleky",49.567379,17.494326
ST_35981,"Velký Újezd, vrchní pila",49.572552,17.505383
ST_35982,"Velký Valtinov, křižovatka",50.743797,14.735516
ST_35983,"Velký Valtinov, Paseky",50.756027,14.751342
ST_35984,"Velký Valtinov, u Paseků",50.739193,14.739216
ST_35985,"Velký Vřešťov, nám.",50.358261,15.751317
ST_35986,"Velký Vřešťov, pila",50.346008,15.752501
ST_35987,"Vělopolí, Janík",49.707088,18.563135
ST_35988,"Vělopolí, Obecní úřad",49.700459,18.571074
ST_35989,Veltěže,50.351734,13.876566
ST_35990,"Veltruby, Školní",50.067242,15.181419
ST_35991,"Veltruby, Na Návsi",50.071724,15.191377
ST_35992,"Veltruby, Hradištko I",50.058434,15.187535
ST_35993,Veltrusy,50.271942,14.324360
ST_35994,"Veltrusy, hřiště",50.266953,14.333973
ST_35995,"Velvary, Na Šibenici",50.289154,14.232894
ST_35996,"Velvary, Náměstí",50.281921,14.235093
ST_35997,"Velvary, Škola",50.280712,14.238267
ST_35998,"Velvary, Závod",50.285122,14.237540
ST_35999,"Velvary, Železniční stanice",50.282879,14.243016
ST_36000,"Dolní Třebonín, rozcestí Věncova Hora",48.856659,14.397586
ST_36001,"Vendolí, dolní",49.734497,16.429720
ST_36002,"Vendolí, kříž u bytovky",49.739349,16.425053
ST_36003,"Vendolí, pod železniční zastávkou",49.734692,16.398397
ST_36004,Cebiv,49.830811,12.980139
ST_36005,"Vendolí, škola",49.739616,16.412788
ST_36006,"Vendolí, točna",49.730938,16.436487
ST_36007,"Vendolí, ZD",49.739956,16.423996
ST_36008,"Vendryně, konečná",49.667969,18.728607
ST_36009,"Vendryně, Gornionka",49.667904,18.719332
ST_36010,"Vendryně, Moržol",49.648335,18.703312
ST_36011,"Vendryně, Na Černovském",49.655071,18.696766
ST_36012,"Bystřice, Karpentská",49.642113,18.705387
ST_36013,"Vendryně, stadion",49.664379,18.704338
ST_36014,"Cebiv, Bezemín, rozcestí",49.844376,12.989224
ST_36015,"Vendryně, u kříže",49.659496,18.698437
ST_36016,"Vendryně, u železniční stanice",49.657288,18.696613
ST_36017,"Vendryně, vápenka",49.675282,18.718641
ST_36018,"Vendryně, Záolší, konečná",49.625435,18.704948
ST_36019,"Vendryně, Záolší, škola",49.632286,18.700830
ST_36020,Vepříkov,49.743790,15.571322
ST_36021,"Vepříkov, samota",49.740536,15.551257
ST_36022,"Vepříkov, spoje",49.742992,15.560343
ST_36023,"Vepříkov, rozcestí Uhelná Příbram",49.744446,15.572963
ST_36024,"Vepříkov, Miřátky",49.743172,15.526493
ST_36025,Vepřová,49.613026,15.826627
ST_36026,"Verměřovice, kostel",50.005386,16.562624
ST_36027,"Verměřovice, železniční zastávka",50.011204,16.558262
ST_36028,Cehnice,49.214931,14.028698
ST_36029,Verneřice,50.661182,14.302120
ST_36030,"Verneřice, statek",50.664749,14.285538
ST_36031,"Verneřice, rozcestí",50.681496,14.310677
ST_36032,"Verneřice, sušička",50.663296,14.292932
ST_36033,"Klášterec nad Ohří, Vernéřov",50.399769,13.227085
ST_36034,"Vernéřovice, bytovka",50.616928,16.232893
ST_36035,"Vernéřovice, odbočka Březová",50.607689,16.220486
ST_36036,"Vernéřovice, škola",50.614887,16.221455
ST_36037,"Vernířovice, dol. zast.",50.025547,17.106098
ST_36038,"Vernířovice, kostel",50.031265,17.130095
ST_36039,"Vernířovice, pila",50.025517,17.118876
ST_36040,"Vernířovice, Sedm Dvorů, hájenka",50.042137,17.130507
ST_36041,"Věrovany, křižovatka u pošty",49.463879,17.290928
ST_36042,"Věrovany, restaurace Na vrchu",49.462376,17.286129
ST_36043,"Cehnice, Dunovice, rozcestí 1.0",49.208481,14.047565
ST_36044,"Věrovany, Nenakonice, Jednota",49.470924,17.284790
ST_36045,"Věrovany, Rakodavy",49.466709,17.288141
ST_36046,Čestlice,50.001732,14.583880
ST_36047,Verušičky,50.141724,13.173326
ST_36048,"Verušičky, rozcestí",50.136559,13.177231
ST_36049,"Verušičky, Budov, rozcestí",50.135925,13.151962
ST_36050,"Verušičky, Hvězda",50.134846,13.119916
ST_36051,"Verušičky, Luka",50.156208,13.151841
ST_36052,"Verušičky, Týniště, rozcestí",50.149681,13.170778
ST_36053,"Veřovice, nákup. stř.",49.537388,18.125465
ST_36054,"Veřovice, rozcestí směr Mořkov",49.541267,18.093283
ST_36055,"Veřovice, rozcestí směr Ženklava",49.541656,18.096224
ST_36056,"Veřovice, SITEX",49.538807,18.104321
ST_36057,"Veřovice, škola",49.539616,18.114552
ST_36058,"Veřovice, železniční stanice",49.536438,18.130142
ST_36059,Ves Touškov,49.662212,13.117991
ST_36060,Cejle,49.369404,15.475441
ST_36061,"Ves Touškov, Mířovice",49.654694,13.083447
ST_36062,"Vroutek, Vesce, rozcestí",50.159050,13.329853
ST_36063,"Krabčice, Vesce, rozcestí 1.0",50.410812,14.288442
ST_36064,Veselá,49.318089,15.226793
ST_36065,"Veselá, rozcestí",49.315884,15.226204
ST_36066,"Veselá, ves",49.696323,13.601936
ST_36067,"Veselá, hostinec",50.546902,15.302962
ST_36068,"Veselá, na návsi",50.546909,15.309652
ST_36069,"Veselá, Nohavice",50.557461,15.309475
ST_36070,"Veselá, Kotelsko",50.550068,15.292558
ST_36071,"Veselá, Žďár",50.542473,15.308793
ST_36072,"Veselá, u školy",49.236694,17.773838
ST_36073,"Veselá, rozcestí 1.0",49.238819,17.789886
ST_36074,"Štětí, Veselí",50.491577,14.440765
ST_36075,Veselí,50.012466,15.618455
ST_36076,"Veselí, pomník",50.010891,15.619140
ST_36077,"Veselí nad Lužnicí, autobusová stanice",49.193535,14.715961
ST_36078,"Veselí nad Lužnicí, Jiráskova",49.183430,14.697480
ST_36079,"Veselí nad Lužnicí, kult. dům",49.186569,14.701361
ST_36080,"Veselí nad Lužnicí, sídliště",49.179432,14.695181
ST_36081,Cep,48.919456,14.808247
ST_36082,"Veselí nad Lužnicí, Horusice",49.164398,14.669789
ST_36083,"Veselí nad Moravou, Bartolomějské náměstí",48.953640,17.378588
